Nombre,Descripción,Tipo de Plantilla,Localidad,Calidad,URL del Icono de Calidad,Descripción del Icono de Calidad,Accesible,URL del Icono de Accesibilidad,Descripción del Icono de Accesibilidad,Teléfono,Dirección,Marcas,Perfiles Turísticos,Diversidad functional física ,Diversidad functional visual ,Diversidad functional auditiva ,Diversidad functional intelectual ,Diversidad functional orgánica ,Buenas prácticas ,Email,WEB,Importancia,Sala de Reuniones,Club de Producto,Visita Guiada,Tienda,Actividades Gastronómicas,Surfing,Postal Code,Tipo,Duración,Tipo de Transporte,Inicio de Ruta,Agua,Paisaje,Gastronomía,Cultura,Pareja,Niños,Amigos,Buscable,Idiomas,100% Basque,Coordenadas GPS,LATWGS84,LONWGS84,Nombre lugar,Dirección,Municipio,Código municipio,Código postal,Provincia,Código provincia,País,Código país,Teléfono,Correo electrónico,Página web,URL amigable,URL física,XML datos,XML metadatos,Zip
Hernani,"A tan solo 10 km de la capital donostiarra y a los pies del monte Santa Bárbara, Hernani, ...",Localidades,Akerregi; Martindegi; Osinaga | Diseminado; Pagoaga | Diseminado; Santa Barbara | Diseminado; Zikuñaga; Hernani; Ereñotzu; Epela | Diseminado; Eziago | Diseminado; Jauregi | Sorgintxulo,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hernani;Hernani;Hernani;Hernani;Hernani;Hernani;Hernani;Hernani;Hernani;Hernani;Hernani,040;040;040;040;040;040;040;040;040;040;040,,Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa,20;20;20;20;20;20;20;20;20;20;20,España;España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/hernani/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007381_d2_rec_turismo/es_7381/7381-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007381_d2_rec_turismo/es_7381/data/7381_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007381_d2_rec_turismo/r01Index/0000007381_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007381_d2_rec_turismo/opendata/0000007381_d2_rec_turismo.zip
Valdegovía,"Valdegovía es un lugar situado en Álava próximo a Burgos, donde la naturalez...",Localidades,Villamardones | Diseminado; Villamaderne; Villanueva de Valdegovía; Villanañe; Valluerca; Tuesta; Tobillas; Ribera | Diseminado; Quintanilla; Quejo; Pinedo; Osma; Nograro; Mioma; Lalastra; Lahoz; Gurendes; Guinea; Fresneda; Espejo; Corro; Karkamu; Caranca,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea;Valdegovía/Gaubea,055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055;055,,Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava,01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01,España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/valdegovia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007401_d2_rec_turismo/es_7401/7401-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007401_d2_rec_turismo/es_7401/data/7401_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007401_d2_rec_turismo/r01Index/0000007401_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007401_d2_rec_turismo/opendata/0000007401_d2_rec_turismo.zip
Oñati,Oñati es la villa más monumental de Gipuzkoa y una de las localidades más be...,Localidades,Goribar | Diseminado; Santxolopeztegi | Diseminado; Berezao; Garagaltza | Diseminado; Zubillaga; Zañartu; Urrexola | Diseminado; Uribarri; Torreauzo; Arantzazu; Oñati; Olabarrieta; Larraña | Diseminado; Murgia | Diseminado; Lezesarri; Garibai,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati;Oñati,059;059;059;059;059;059;059;059;059;059;059;059;059;059;059;059;059,,Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa;Gipuzkoa,20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20,España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/onati/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007421_d2_rec_turismo/es_7421/7421-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007421_d2_rec_turismo/es_7421/data/7421_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007421_d2_rec_turismo/r01Index/0000007421_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007421_d2_rec_turismo/opendata/0000007421_d2_rec_turismo.zip
Fruiz,"Lugar tranquilo y apacible donde los haya, lejos del mundanal ruido de las grandes urbes. As&iacu...",Localidades,Aldai; Botiola | Diseminado; Mandaluiz | Diseminado; Andeko | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruiz;Fruiz;Fruiz;Fruiz,035;035;035;035,,Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/fruiz/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007441_d2_rec_turismo/es_7441/7441-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007441_d2_rec_turismo/es_7441/data/7441_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007441_d2_rec_turismo/r01Index/0000007441_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007441_d2_rec_turismo/opendata/0000007441_d2_rec_turismo.zip
Galdakao,"Ubicado en el regazo del monte Galdames, Galdakao cuenta con un relieve bastante accidentado, por...",Localidades,Agirre-Aperribai; Bekea | Diseminado; Kurtzea; Elexalde; Gumuzio | Diseminado; Usansolo,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galdakao;Galdakao;Galdakao;Galdakao;Galdakao;Galdakao,036;036;036;036;036;036,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48,España;España;España;España;España;España,108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/galdakao/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007461_d2_rec_turismo/es_7461/7461-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007461_d2_rec_turismo/es_7461/data/7461_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007461_d2_rec_turismo/r01Index/0000007461_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007461_d2_rec_turismo/opendata/0000007461_d2_rec_turismo.zip
Elgeta,"Asomándose por el Oeste del territorio histórico de Gipuzkoa, Elgeta se encuentra e...",Localidades,Elgeta,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.1365716,-2.4873921",43.1365716,-2.4873921,,,Elgeta,033,,Gipuzkoa,20,España,108,,,,https://turismoa.euskadi.eus/es/localidades/elgeta/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007462_d2_rec_turismo/es_7462/7462-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007462_d2_rec_turismo/es_7462/data/7462_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007462_d2_rec_turismo/r01Index/0000007462_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007462_d2_rec_turismo/opendata/0000007462_d2_rec_turismo.zip
Galdames,"El municipio de Galdames se encuentra en el territorio histórico de Bizkaia, dentro de las...",Localidades,San Pedro Galdames; Montellano | Montellano-Acabajo; San Esteban Galdames; La Aceña/Atxuriaga; Txabarri | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galdames;Galdames;Galdames;Galdames;Galdames,037;037;037;037;037,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48,España;España;España;España;España,108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/galdames/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007481_d2_rec_turismo/es_7481/7481-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007481_d2_rec_turismo/es_7481/data/7481_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007481_d2_rec_turismo/r01Index/0000007481_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007481_d2_rec_turismo/opendata/0000007481_d2_rec_turismo.zip
Hernialde,"Emplazado en un punto alto del valle del Oria, en las laderas del monte Ernio, se encuentra esta ...",Localidades,Hernialde,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.1544672,-2.0850252",43.1544672,-2.0850252,,,Hernialde,041,,Gipuzkoa,20,España,108,,,,https://turismoa.euskadi.eus/es/localidades/hernialde/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007501_d2_rec_turismo/es_7501/7501-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007501_d2_rec_turismo/es_7501/data/7501_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007501_d2_rec_turismo/r01Index/0000007501_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007501_d2_rec_turismo/opendata/0000007501_d2_rec_turismo.zip
Villabuena de Álava,El municipio de Villabuena de Álava se encuentra al sur del territorio histórico de...,Localidades,Villabuena de Álava/Eskuernaga,,,,,,,,,Rioja Alavesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.546724,-2.664435",42.546724,-2.664435,,,Villabuena de Álava/Eskuernaga,057,,Araba/Álava,01,España,108,,,,https://turismoa.euskadi.eus/es/localidades/villabuena-de-alava/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007521_d2_rec_turismo/es_7521/7521-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007521_d2_rec_turismo/es_7521/data/7521_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007521_d2_rec_turismo/r01Index/0000007521_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007521_d2_rec_turismo/opendata/0000007521_d2_rec_turismo.zip
Zalduondo,"Este pequeño municipio alavés cuenta con un rico patrimonio histórico, art&i...",Localidades,Zalduondo,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.885626,-2.347254",42.885626,-2.347254,,,Zalduondo,061,,Araba/Álava,01,España,108,,,,https://turismoa.euskadi.eus/es/localidades/zalduondo/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007541_d2_rec_turismo/es_7541/7541-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007541_d2_rec_turismo/es_7541/data/7541_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007541_d2_rec_turismo/r01Index/0000007541_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007541_d2_rec_turismo/opendata/0000007541_d2_rec_turismo.zip
Yécora,"Situada en un altozano y rodeada de viñedos, esta pequeña localidad de Rioja Alaves...",Localidades,Yécora/Iekora,,,,,,,,,Rioja Alavesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.569303,-2.4700643",42.569303,-2.4700643,,,Yécora/Iekora,060,,Araba/Álava,01,España,108,,,,https://turismoa.euskadi.eus/es/localidades/yecora/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007561_d2_rec_turismo/es_7561/7561-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007561_d2_rec_turismo/es_7561/data/7561_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007561_d2_rec_turismo/r01Index/0000007561_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007561_d2_rec_turismo/opendata/0000007561_d2_rec_turismo.zip
Gamiz-Fika,"Este bello municipio, situado en la vega del río Butrón, cuenta con un paisaje ador...",Localidades,Ibarra | Diseminado; Ergoien; Elexalde; Mendotza | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gamiz-Fika;Gamiz-Fika;Gamiz-Fika;Gamiz-Fika,038;038;038;038,,Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/gamiz-fika/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007562_d2_rec_turismo/es_7562/7562-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007562_d2_rec_turismo/es_7562/data/7562_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007562_d2_rec_turismo/r01Index/0000007562_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007562_d2_rec_turismo/opendata/0000007562_d2_rec_turismo.zip
Garai,"Situado en las faldas del monte Oiz, dentro de la comarca del Duranguesado, nos topamos con este ...",Localidades,Goierri | Diseminado; Garai (San Migel); Momoitio | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garai;Garai;Garai,039;039;039,,Bizkaia;Bizkaia;Bizkaia,48;48;48,España;España;España,108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/garai/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007581_d2_rec_turismo/es_7581/7581-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007581_d2_rec_turismo/es_7581/data/7581_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007581_d2_rec_turismo/r01Index/0000007581_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007581_d2_rec_turismo/opendata/0000007581_d2_rec_turismo.zip
Gatika,"Gatika es un bello municipio que se sitúa en un marco incomparable, rodeado de amplias zon...",Localidades,Butroe | Diseminado; Gorordo | Diseminado; Igartua | Diseminado; Libaroa | Diseminado; Ugarte | Diseminado; Urresti | Diseminado; Zurbao | Diseminado; Garai | Diseminado; Sertutxa | Lubarrietaondo,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gatika;Gatika;Gatika;Gatika;Gatika;Gatika;Gatika;Gatika;Gatika,040;040;040;040;040;040;040;040;040,,Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia;Bizkaia,48;48;48;48;48;48;48;48;48,España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/gatika/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007601_d2_rec_turismo/es_7601/7601-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007601_d2_rec_turismo/es_7601/data/7601_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007601_d2_rec_turismo/r01Index/0000007601_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007601_d2_rec_turismo/opendata/0000007601_d2_rec_turismo.zip
Ibarra,"Ibarra es un municipio guipuzcoano perteneciente a la comarca de Tolosaldea, que se ha convertido...",Localidades,Ibarra,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.1323447,-2.0654624",43.1323447,-2.0654624,,,Ibarra,042,,Gipuzkoa,20,España,108,,,,https://turismoa.euskadi.eus/es/localidades/ibarra/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007681_d2_rec_turismo/es_7681/7681-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007681_d2_rec_turismo/es_7681/data/7681_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007681_d2_rec_turismo/r01Index/0000007681_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007681_d2_rec_turismo/opendata/0000007681_d2_rec_turismo.zip
Idiazabal,"Idiazabal, villa conocida por sus afamados quesos, se sitúa al sur del territorio hist&oac...",Localidades,Idiazabal; Ursuaran | Diseminado,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Idiazabal;Idiazabal,043;043,,Gipuzkoa;Gipuzkoa,20;20,España;España,108;108,,,,https://turismoa.euskadi.eus/es/localidades/idiazabal/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007803_d2_rec_turismo/es_7803/7803-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007803_d2_rec_turismo/es_7803/data/7803_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007803_d2_rec_turismo/r01Index/0000007803_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007803_d2_rec_turismo/opendata/0000007803_d2_rec_turismo.zip
Ikaztegieta,"Aunque pertenece a la comarca de Tolosaldea, la localidad de Ikaztegieta mantiene estrechos lazos...",Localidades,Ikaztegieta,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.0949601,-2.1238998",43.0949601,-2.1238998,,,Ikaztegieta,044,,Gipuzkoa,20,España,108,,,,https://turismoa.euskadi.eus/es/localidades/ikaztegieta/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007821_d2_rec_turismo/es_7821/7821-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007821_d2_rec_turismo/es_7821/data/7821_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007821_d2_rec_turismo/r01Index/0000007821_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007821_d2_rec_turismo/opendata/0000007821_d2_rec_turismo.zip
Zambrana,"Este pequeño municipio de castillos, perteneciente a la Cuadrilla de Añana, cuenta ...",Localidades,Berganzo; Ocio; Portilla/Zabalate; Zambrana,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zambrana;Zambrana;Zambrana;Zambrana,062;062;062;062,,Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava,01;01;01;01,España;España;España;España,108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zambrana/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007841_d2_rec_turismo/es_7841/7841-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007841_d2_rec_turismo/es_7841/data/7841_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007841_d2_rec_turismo/r01Index/0000007841_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007841_d2_rec_turismo/opendata/0000007841_d2_rec_turismo.zip
Zuia,"Para emprender nuestra visita por este municipio alavés, merece la pena visitar los grande...",Localidades,Altube | Diseminado; Zarate; Bitoriano; Markina; Murgia; Ametzaga Zuia; Aperregi; Ziorraga | Diseminado; Domaikia; Gillerna; Sarria; Lukiano; Jugo,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia;Zuia,063;063;063;063;063;063;063;063;063;063;063;063;063,,Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava,01;01;01;01;01;01;01;01;01;01;01;01;01,España;España;España;España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zuia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007842_d2_rec_turismo/es_7842/7842-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007842_d2_rec_turismo/es_7842/data/7842_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007842_d2_rec_turismo/r01Index/0000007842_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007842_d2_rec_turismo/opendata/0000007842_d2_rec_turismo.zip
Zigoitia,"Tierra de casas-torre y palacios, Zigoitia cuenta con numerosos edificios de gran belleza e inter...",Localidades,Olano; Murua; Mendarozketa; Manurga; Letona; Larrinoa; Gopegi; Eribe; Etxabarri Ibiña; Etxaguen (Zigoitia); Zestafe; Buruaga; Berrikano; Apodaka; Acosta/Okoizta; Ondategi; Diseminados de Zigoitia | Diseminado; Zaitegi,,,,,,,,,Montes y Valles vascos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia;Zigoitia,018;018;018;018;018;018;018;018;018;018;018;018;018;018;018;018;018;018,,Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava;Araba/Álava,01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01;01,España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España;España,108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108,,,,https://turismoa.euskadi.eus/es/localidades/zigoitia/aa30-12375/es/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/d_destinos_turisticos/0000007843_d2_rec_turismo/es_7843/7843-ficha2.html,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007843_d2_rec_turismo/es_7843/data/7843_openData.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007843_d2_rec_turismo/r01Index/0000007843_d2_rec_turismo-idxContent.xml,https://turismoa.euskadi.eus/contenidos/d_destinos_turisticos/0000007843_d2_rec_turismo/opendata/0000007843_d2_rec_turismo.zip
